train id,test id
277684,30858
277843,64818
277894,252901
277954,221099
277969,146200
278218,295148
278438,119761
279185,281048
279542,13657
279790,187824
279833,127159
280067,106144
280562,221321
280742,6813
280811,280005
281208,240953
281698,139069
282072,36906
282562,90861
282801,235366
283064,71631
283102,283402
283413,187484
283815,208599
284298,137270
284460,269339
284779,227181
284958,274526
285454,109620
285942,235809
286126,245433
286134,59438
286401,259156
286412,169918
286548,294071
286777,88896
287116,154440
287681,261508
287786,145891
287952,258149
288427,163912
289917,59842
290056,186334
290068,284726
290146,163364
290154,160877
290488,53971
290721,273422
290829,303673
291342,25256
291523,155284
291561,102001
291565,171237
291746,41919
291907,95629
292011,22363
292896,271096
293446,699
293487,42346
293854,190128
294422,64598
294523,207954
294852,108612
295423,159540
295590,286999
295960,232432
296103,129751
296234,206964
296800,17467
296834,167034
297393,260923
297460,84330
297666,157272
297759,229222
298223,197929
298340,146460
298682,266638
299423,67285
299656,70671
299726,58962
299982,231211
300555,75279
301085,36585
301197,154271
301198,298466
301229,195997
301641,75150
301835,1959
301976,33089
303902,154732
304175,234116
304190,11892
304314,306335
304654,64083
304955,108930
306272,48124
306370,120134
306473,48643
306672,208467
308002,139447
308325,177902
308694,2719
308719,138326
310,178967
561,173451
886,76516
1446,17628
1527,216456
2282,163733
2379,250240
2542,186956
2584,210892
3193,154714
3321,229003
3491,126328
3651,37688
3836,201780
3859,88846
4440,197172
5398,15096
5937,65692
5989,186315
6005,89496
7854,81105
8241,78595
8650,139193
8908,79912
9073,232174
9464,242260
10083,84799
10695,291793
10987,79079
12387,283208
12438,64974
12979,260006
13489,179386
13888,94149
14549,246579
15190,66189
15814,44241
16130,172513
16257,81897
16316,163509
16894,84670
16928,82366
17195,44196
18111,41194
18583,274824
20189,73611
20307,106081
20629,36993
20678,34266
21159,152771
21230,187783
21269,69667
21608,174523
21848,14628
22481,142692
22675,14131
22700,291129
22771,105157
23441,48722
23897,150430
24636,154444
24650,223051
24725,226930
24771,174382
25220,6125
25396,4682
26042,130271
26634,18425
27281,230500
27854,273485
28093,244516
29459,61773
29846,121266
30980,66639
31099,188283
32006,118249
32444,267947
32461,84203
32578,159063
32711,284066
33039,222557
33114,96760
33728,39545
33767,163861
34539,87689
34692,26067
34859,59348
35467,188712
36284,248171
36322,94329
36367,265275
36456,241784
36463,198704
37562,184130
38208,209729
38595,131580
40679,17123
40962,201263
41117,278775
41380,190384
41395,205035
41523,146374
42012,256843
42085,305458
42333,303629
42833,55578
42871,100759
43344,31266
44290,138234
44565,109219
44917,298083
45091,176251
45522,288523
45664,261386
45903,233048
45954,228672
46000,277918
46485,249475
47233,94797
47967,97692
48640,113789
49764,152410
49952,213612
50621,161218
50656,301365
50948,218508
51024,82426
51253,162857
51444,149877
51984,257159
52117,305176
52786,213796
53056,215621
53609,78104
53904,25418
54087,24613
54486,54484
54960,220395
55855,15752
56102,226087
56235,303468
56332,252324
56513,50303
56674,154251
56793,111099
56866,100967
56984,166579
57198,300098
57504,214614
57562,61047
57612,254838
57877,180645
57898,294631
59050,35929
59167,25652
59285,111632
60208,59871
60242,155513
60374,146083
61250,69146
61454,153226
61744,25472
61913,165422
62085,202726
62226,305841
62449,236297
62484,55402
62970,254408
63046,19581
63132,64228
63376,168138
63755,162954
63778,46040
64119,164419
64422,168580
64867,253581
65278,46001
65699,254789
65929,153368
66695,123043
66717,34379
67963,229652
68054,204721
69130,47318
69485,76566
71490,283606
71898,266273
72353,189254
72624,226471
73326,14961
73496,71400
73610,79505
73792,248420
73809,194878
74067,258547
74450,22210
74531,194694
74981,154301
76215,106794
76505,159496
76541,290740
76655,279245
77120,124271
77351,298511
77846,248192
78324,152226
79279,211336
79358,256942
79469,123062
80226,81009
80377,236425
80720,172675
81129,65602
81275,203805
81653,206465
81656,55035
82165,154004
82493,153199
82665,49690
83621,178490
84273,231933
84354,143404
85021,40265
85228,62779
86453,13142
86539,158557
86566,106809
86808,74163
87049,202345
87378,5267
88452,225919
88574,197412
88582,76532
88861,265226
89214,209638
89433,201510
89520,121378
89545,291462
89564,170096
89649,203142
90273,104769
90919,271465
90932,406
90938,210054
91258,267916
91336,89652
91494,128009
91755,135214
92865,247387
93912,200535
94250,37332
94262,295067
94601,224418
94622,86422
94718,173321
95050,45801
95568,184917
96107,99405
96299,255797
97676,87254
98095,113001
98508,3013
99366,52118
100115,264114
100202,167128
101121,15017
101233,234782
101473,276947
101782,63137
101915,242427
102444,245116
103174,159402
103209,30805
103582,296082
103671,106087
103675,13051
103699,145940
104167,299174
104304,297315
104327,27987
104728,143880
105281,276056
105306,195334
105838,156231
106195,205041
107019,9591
107050,198870
107486,297047
107759,91173
107971,140776
108158,242874
108446,97949
108751,62680
109236,74054
109933,11577
110010,16342
110369,151640
111242,57324
111432,226129
111518,19389
111754,55723
113334,17082
113575,139603
113587,279036
113827,45810
114016,122258
114084,27808
114226,79913
114233,161478
114360,44793
114622,175288
114866,100286
115448,240044
116534,157092
116632,199706
116670,235398
116713,79521
116719,81822
117305,80257
117394,73483
117451,284815
118310,88807
118919,46553
119551,10499
119794,120550
120520,137467
120641,92923
120763,4319
121373,261551
121793,19400
122184,305501
122915,262155
122925,173985
123921,291791
124032,26245
125094,144414
125155,47437
125385,107024
125655,279366
125720,258273
125762,286880
125795,98912
126513,121055
126555,299958
127210,272418
127233,249909
128806,53596
130362,199170
130469,17922
130904,112896
131580,182945
132100,5012
132533,269519
132881,57068
133779,219882
133857,264662
133873,174113
134534,137635
134552,97340
134765,87958
134978,279747
135563,52841
136527,279553
136680,30332
137025,230497
137327,86734
137475,200299
138542,136145
139000,32297
139246,61523
139529,140067
139770,63277
139816,126056
139855,11639
139902,150222
140263,248131
141306,282838
141313,46098
141501,245673
142343,7332
142473,240861
142875,97298
143179,63771
143303,247972
143476,242602
143783,243263
144001,51106
144340,247895
145382,287074
145585,154972
145882,171719
146150,217160
146212,103082
146395,34665
146547,88649
146770,110004
146816,203236
148030,200353
148130,132834
148431,190262
149202,162380
149397,7480
149698,14090
150259,22201
150266,224468
150387,279709
150630,235959
151452,59595
151484,127362
151856,252043
151952,245639
152292,241885
152481,1833
152617,168298
153161,260217
153615,298891
154534,76593
155561,131987
155900,242866
155915,42041
156609,230322
158420,221580
158453,198158
158504,145681
158992,44686
159126,243622
159835,284117
159986,145363
160388,86544
160757,151721
161081,224658
162330,42279
162409,133545
164274,238981
165793,298603
165899,28001
166304,74117
166356,165939
167414,32336
167603,78709
167657,47189
168334,187274
168405,183904
168914,238126
168955,157674
169303,102097
169878,162152
169980,66573
170079,270583
171298,39299
171332,202440
171421,161816
171448,201877
171551,93136
171831,158305
173588,215137
173636,46594
174298,256970
174865,276630
175331,137957
176427,2149
176516,13734
177350,184963
177707,141780
177923,20245
178386,55430
178475,195722
178552,66640
178635,284757
179254,57960
180154,268687
180522,174981
181327,11314
181576,102826
181926,75491
182057,204956
182747,290545
183072,161318
183292,74477
184191,198669
184960,289740
185246,42995
185477,225818
186583,261969
186634,115215
186678,254246
187409,17677
187667,194891
187886,272357
187962,298984
188390,181473
188550,16828
189001,133031
189452,78435
189705,109902
190254,172508
190684,303385
191011,202116
191148,12167
191294,121379
191383,164624
191601,17373
191753,175495
193181,98524
193228,286565
193287,178149
193501,31273
193753,250000
194453,102066
194584,220931
194684,143912
194761,252890
194876,236223
194998,154366
195015,183438
195968,265398
196480,185565
196537,247363
197328,150977
197633,25437
197660,100017
198574,125006
199272,67841
199698,96391
200064,266623
200341,244893
200467,204025
201564,216634
202998,233392
203098,229355
203210,180436
203981,122124
204353,245697
204921,192352
205281,60519
205590,71979
206468,73019
206767,216726
206773,138428
206798,27716
207062,4797
208375,238068
208624,131029
209533,235598
209839,159051
210024,305731
210239,78262
210336,259748
210347,277675
210434,250819
210692,68453
211390,140793
211889,237734
212514,178313
212632,201274
212703,220848
212809,48463
212820,13491
212993,285932
213727,49371
214934,239208
215952,183085
215954,260096
216186,50197
216680,142193
218402,91625
218537,12046
218644,210540
218725,226137
219069,8111
220037,125487
220129,63863
221401,172525
221888,96604
222548,135419
223291,54293
223532,2966
223822,249577
224168,88341
224484,297545
224601,41677
224791,293304
225826,80329
226867,228985
227488,175397
228344,229678
228476,218175
228585,64358
229684,37020
230073,33503
230797,133341
230828,243175
231239,298246
231320,35803
231520,92652
231853,55938
231991,141956
232281,157059
232988,205748
233384,65068
233528,128426
233689,266445
234650,273630
234694,229164
234712,150168
234863,154499
234915,23433
235120,41211
235179,155023
235274,121895
235610,56601
235761,12798
236299,266796
236522,103513
236666,108221
237185,239572
237585,207447
237669,271257
237692,172708
237694,233657
237819,133954
238069,306740
238960,237648
239266,11951
239369,148945
239889,47471
240904,140839
241281,148844
242004,73446
242216,211380
243142,31370
243695,93542
243719,218565
243918,217638
243990,283700
244493,115464
244503,103805
245522,126222
245537,55983
245747,98724
245892,35021
245968,70796
246324,305969
246524,176484
246786,121062
247539,201807
247545,210696
247581,294923
247702,247481
247736,217172
248986,250612
249752,112663
249986,294445
250515,263016
251003,233277
251304,300522
251420,241074
251508,93219
252219,135809
252853,193894
252908,169903
253096,115516
253560,223935
253803,159947
253961,218966
255401,109331
255497,64014
255841,9098
255940,7188
256215,161083
256769,278589
256972,88214
256994,78915
257023,286406
257137,87897
257209,160676
257795,286284
258256,109089
259015,78
259235,289607
259596,178148
259601,143183
259698,17055
259909,150009
260019,206147
260296,196542
260534,196664
260568,24579
260995,123431
261733,46801
261875,167982
262293,103552
262902,257789
262939,153163
263238,180874
264641,122908
264789,253521
265012,157645
265751,114895
266394,11300
266762,29703
266889,291038
267287,264036
267517,154503
267827,279603
267844,158959
267896,288150
268071,78580
268325,60470
268547,50966
268736,231005
268871,10366
269236,220824
269273,8800
269354,303692
269489,171873
269692,33489
269772,49668
270349,55645
270863,41192
271056,259709
273778,65773
274006,130011
274156,117220
274342,226664
274510,99177
274678,156036
275014,130464
275444,23838
275900,204113
275920,292568
276422,76140
276656,68358
276729,176561
276790,102323
277362,251208
277877,21989
278070,182548
278722,187700
278881,290469
279380,234744
280148,223520
280889,7519
282056,2812
282392,232626
282464,286342
282876,263453
283225,37541
283268,263484
284040,165461
284510,4872
285279,43394
285417,185001
285435,131082
285994,53815
286200,26467
286476,261954
286498,281218
286550,190780
287668,45232
288890,197168
289298,107369
290693,200147
290932,99003
290999,195501
291217,298281
291234,297006
292472,173973
293085,141429
293425,5759
293626,237947
294700,195385
295090,88823
295449,55531
295680,278637
296483,43882
296643,202578
297003,188276
298154,255677
298489,136833
299478,95340
299528,222465
299585,24415
300170,223993
300665,68388
300822,123148
301144,248191
301580,14534
301724,221913
301946,197143
302098,219442
302390,101936
302795,160933
302815,303908
303109,164169
303753,18681
303885,267404
304107,256495
304297,59084
304993,197733
305461,29672
305954,195793
306589,142172
306599,288660
306858,127539
307014,277088
307226,6078
307343,105386
307359,160859
307730,263120
307818,206887
307899,45155
307905,71484
307969,177279
308755,105339
309468,148467
379,106628
971,158579
1136,211979
1318,241926
1682,162988
2284,87277
2301,221897
2327,127345
2370,184177
2636,135456
3201,243271
3410,208886
3604,291768
4336,190915
4465,191135
4613,69363
4667,122720
6454,39606
6775,171532
7034,283244
7546,257852
7848,20255
8217,235318
8269,246649
8490,214633
8540,36141
8554,154401
8621,148912
8830,96079
8942,136936
9237,265303
9313,13118
10242,22740
11053,228243
11151,70021
12212,143341
12287,28662
12396,98339
12686,109872
12728,201687
13653,211397
14026,234092
14032,26095
14224,104918
14562,177647
14875,94916
15286,241352
15498,298803
15952,297899
16216,40985
16455,223027
16489,220916
16532,229466
17213,52391
17417,92648
17703,36376
17824,222851
18175,42368
18310,137111
18724,289295
19237,251542
19264,174821
19966,250216
20093,10046
20499,208947
21018,265568
21100,222802
21701,209587
21733,244511
22431,209739
22472,185190
22498,120854
22759,199180
23151,182222
23197,268742
23578,272299
23845,21592
23871,228518
24098,149322
24876,177021
25025,102700
25154,291677
25553,133553
25951,306516
27481,137115
27591,149445
27880,101644
28224,195948
28408,153920
30405,271966
31218,107404
31391,7338
31584,130361
32134,105100
32332,57037
32533,117654
33687,304403
33761,123544
33876,305504
34867,55616
35421,83739
35525,235090
35680,138504
35770,257860
36112,111486
36189,39046
36270,124133
36855,139171
36896,48284
36964,87439
38126,233879
38229,36665
38492,20330
38799,209846
38893,84411
40377,43179
40668,220250
41098,8904
41199,74986
41764,143637
42326,628
43178,185605
43353,194507
43533,197411
43768,248695
44208,221540
44721,285447
44930,281528
44986,160737
45254,36319
45433,278780
45763,60213
46020,177058
46029,283185
47283,285032
49699,174553
50227,294009
50444,73283
50803,121518
51274,38312
51328,39335
52329,147839
53317,243654
53403,196545
